target,provider,lead,tmax,tmin,precip,wind
2026-06-23,arpege,1,18.6,13.6,0,
2026-06-23,arpege,2,19.2,14.5,0,
2026-06-23,arpege,3,19.8,14,0,
2026-06-23,ecmwf,1,18.1,13.6,0,19.5
2026-06-23,ecmwf,2,18,13.9,0,16.9
2026-06-23,ecmwf,3,18.3,13.9,0,20.5
2026-06-23,ecmwf,4,17.9,12.6,0,18.2
2026-06-23,ecmwf,5,23.8,17,0.6,22.3
2026-06-23,ecmwf,6,27.5,14,8.1,27.6
2026-06-23,ecmwf,7,21.2,16,8.1,38.5
2026-06-23,gem,1,17,14.4,0,25.2
2026-06-23,gem,2,16.7,14.5,0,22.7
2026-06-23,gem,3,16.2,13.9,0,25.9
2026-06-23,gem,4,16.4,13.6,0,29.2
2026-06-23,gem,5,16.5,14.2,0,24.1
2026-06-23,gem,6,19,14.5,1.4,27.7
2026-06-23,gem,7,17.9,14.3,3.8,43.2
2026-06-23,gfs,1,17.2,14.7,0,22.9
2026-06-23,gfs,2,17.4,14.4,0,21.9
2026-06-23,gfs,3,16.9,14.5,0,21
2026-06-23,gfs,4,16.9,13.8,0,18.4
2026-06-23,gfs,5,17.4,14.2,0,27.8
2026-06-23,gfs,6,15.7,13.6,0,33.9
2026-06-23,gfs,7,17.4,14.2,1.3,46.8
2026-06-23,icon,1,19.1,14.2,0,16.8
2026-06-23,icon,2,18.6,15.1,0,11.6
2026-06-23,icon,3,20.6,13.5,0,18.1
2026-06-23,icon,4,20.3,15.7,0,16.3
2026-06-23,icon,5,20.1,15,0.9,21.6
2026-06-23,icon,6,18,13.3,0,23.2
2026-06-23,ukmo,1,17.5,15,0,24.8
2026-06-23,ukmo,2,21.2,8,0,16.6
2026-06-23,ukmo,3,21.1,8.9,0,16.9
2026-06-23,ukmo,4,20.5,11.6,0,17.6
2026-06-23,ukmo,5,24.6,9.6,0,15.8
2026-06-23,ukmo,6,25,12.6,0.3,24.1
2026-06-24,arpege,1,23.1,14.7,0,
2026-06-24,arpege,2,22.3,16.5,0,
2026-06-24,arpege,3,22.9,16.8,0,
2026-06-24,ecmwf,1,21.6,16.4,0,12.6
2026-06-24,ecmwf,2,21.4,15.9,0,15.9
2026-06-24,ecmwf,3,21,15.5,0,12.6
2026-06-24,ecmwf,4,21.1,15.7,3,20.1
2026-06-24,ecmwf,5,21,17.5,1.8,18.4
2026-06-24,ecmwf,6,18,15,0,34.6
2026-06-24,ecmwf,7,17.5,15.2,0,32.6
2026-06-24,gem,1,19.2,17.1,0,18.4
2026-06-24,gem,2,19.3,16,0,18
2026-06-24,gem,3,19.6,15.9,0,18.7
2026-06-24,gem,4,19.1,15.1,0,18.7
2026-06-24,gem,5,19.7,15.4,0,27
2026-06-24,gem,6,19.7,15.6,0,27.4
