target,provider,lead,tmax,tmin,precip,wind
2026-09-22,icon,6,20.2,6.6,0,5.1
2026-09-22,ukmo,1,19.6,12,0,9.7
2026-09-22,ukmo,2,18.1,11.9,0,10.1
2026-09-22,ukmo,3,19,14.3,0,10.4
2026-09-22,ukmo,4,19.5,13.6,0,11.2
2026-09-22,ukmo,5,20.4,16.6,0,5.8
2026-09-22,ukmo,6,22.3,13.7,0,7.2
2026-09-23,arpege,1,20.7,7.5,0,8
2026-09-23,arpege,2,21.3,9.1,0,7.7
2026-09-23,arpege,3,21.1,9.5,0,7.6
2026-09-23,ecmwf,1,20.2,7.1,0,8.2
2026-09-23,ecmwf,2,19.7,7.3,0,7.2
2026-09-23,ecmwf,3,19.3,7.9,0,7
2026-09-23,ecmwf,4,20.8,11.3,0,7.4
2026-09-23,ecmwf,5,22,12.7,0,9.4
2026-09-23,ecmwf,6,21.7,8.1,0,10.3
2026-09-23,ecmwf,7,20.1,8.6,0,11.4
2026-09-23,gem,1,18.2,4.7,0,8.6
2026-09-23,gem,2,17.9,4.4,0,7.6
2026-09-23,gem,3,17.9,5.3,0,6.5
2026-09-23,gem,4,19.6,5.7,0,7.2
2026-09-23,gem,5,20.8,8.5,0,7.9
2026-09-23,gem,6,18.8,4.9,0,9
2026-09-23,gem,7,18.5,5.5,0,6.8
2026-09-23,gfs,1,21.2,11.9,0,6.6
2026-09-23,gfs,2,21.5,12.3,0,6.7
2026-09-23,gfs,3,21.5,12.2,0,6.3
2026-09-23,gfs,4,22,12.8,0,6.6
2026-09-23,gfs,5,21.6,13.2,0,8.7
2026-09-23,gfs,6,20.9,10.9,0,10.5
2026-09-23,gfs,7,22.7,11.7,0,9.2
2026-09-23,icon,1,20.6,7,0,5.4
2026-09-23,icon,2,19.8,8.4,0,4.1
2026-09-23,icon,3,20.3,7.8,0,5.7
2026-09-23,icon,4,21.5,7.5,0.3,5.2
2026-09-23,icon,5,20.9,10.1,0,5.2
2026-09-23,icon,6,19.5,6.7,0.3,7.6
2026-09-23,ukmo,1,20.2,12.4,0,7.6
2026-09-23,ukmo,2,19.6,11.8,0,8.6
2026-09-23,ukmo,3,19,11.3,0,6.8
2026-09-23,ukmo,4,20.3,13.5,0,7.6
2026-09-23,ukmo,5,20.7,15.4,0,9.4
2026-09-23,ukmo,6,22.9,16.7,0.6,15.8
2026-09-24,arpege,1,19.4,11.4,0,15.1
2026-09-24,arpege,2,19.5,12,0.2,16.6
2026-09-24,arpege,3,17.4,12.2,0.2,18.2
2026-09-24,ecmwf,1,19.2,11,0,13.8
2026-09-24,ecmwf,2,19.3,11.3,0,11.5
2026-09-24,ecmwf,3,18.7,10.4,0,17.6
2026-09-24,ecmwf,4,18.1,9.4,0.9,19.1
2026-09-24,ecmwf,5,20.4,13,1.8,21
2026-09-24,ecmwf,6,20.2,11.4,0,13.1
2026-09-24,ecmwf,7,22.7,8.3,0,9.6
2026-09-24,gem,1,17.9,6.9,0,14.8
2026-09-24,gem,2,17.3,6.6,0,15.5
2026-09-24,gem,3,19.1,8.8,0.6,14
2026-09-24,gem,4,20.2,7.6,0,6.8
2026-09-24,gem,5,21.1,6,0,7.9
